elapsed_time,adjusted_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z
2.232,0.4285439740959216,34.667968999999985,0,0,1528.0,1219.0,-1400.0
2.251,0.4285439740959216,34.667968999999985,0,0,1528.0,1219.0,-1400.0
2.252,0.3430419557372959,34.667968999999985,0,0,1528.0,1219.0,-1400.0
2.267,0.3430419557372959,34.667968999999985,0,0,1505.0,1271.0,-1520.0
2.307,0.3430419557372959,34.667968999999985,0,0,1505.0,1271.0,-1520.0
2.341,0.3430419557372959,34.667968999999985,0,0,1505.0,1271.0,-1520.0
2.342,0.2450064342525709,34.667968999999985,0,0,1463.0,1283.0,-1620.0
2.343,0.2450064342525709,34.667968999999985,0,0,1463.0,1283.0,-1620.0
2.386,0.3659965156814507,34.667968999999985,0,0,1463.0,1283.0,-1620.0
2.387,0.3659965156814507,34.667968999999985,0,1,1463.0,1283.0,-1620.0
2.42,0.3659965156814507,34.667968999999985,0,1,1463.0,1283.0,-1620.0
2.431,0.3659965156814507,34.667968999999985,0,1,1463.0,1283.0,-1620.0
2.432,0.2743532249338656,34.667968999999985,0,0,1463.0,1283.0,-1620.0
2.476,0.2092865283807342,34.667968999999985,0,0,1463.0,1283.0,-1620.0
2.477,0.2092865283807342,34.667968999999985,0,0,1463.0,1283.0,-1620.0
2.492,0.2092865283807342,34.667968999999985,0,0,1454.0,1349.0,-1754.0
2.52,0.2092865283807342,34.667968999999985,0,0,1454.0,1349.0,-1754.0
2.521,0.2205320655247554,34.667968999999985,0,0,1454.0,1349.0,-1754.0
2.529,0.2205320655247554,34.667968999999985,0,0,1411.0,1304.0,-1810.0
2.532,0.2205320655247554,34.667968999999985,0,1,1411.0,1304.0,-1810.0
2.566,0.2205320655247554,34.667968999999985,0,1,1411.0,1304.0,-1810.0
2.607,0.2205320655247554,34.667968999999985,0,1,1411.0,1304.0,-1810.0
2.611,0.2397439381616298,34.667968999999985,0,0,1411.0,1304.0,-1810.0
2.612,0.2397439381616298,34.667968999999985,0,0,1411.0,1304.0,-1810.0
2.656,0.1922659988988511,34.667968999999985,0,0,1411.0,1304.0,-1810.0
2.716,0.1922659988988511,34.667968999999985,0,0,1389.0,1342.0,-1900.0
2.72,0.1922659988988511,34.667968999999985,0,0,1389.0,1342.0,-1900.0
2.79,0.1922659988988511,34.667968999999985,0,1,1389.0,1342.0,-1900.0
2.791,0.1922659988988511,34.667968999999985,0,1,1389.0,1342.0,-1900.0
2.829,0.1922659988988511,34.667968999999985,0,1,1456.0,1380.0,-1897.0
2.83,0.1922659988988511,34.667968999999985,0,1,1454.0,1346.0,-1947.0
2.832,0.1922659988988511,34.667968999999985,0,1,1454.0,1346.0,-1947.0
2.836,0.2233396455207208,34.667968999999985,0,1,1454.0,1346.0,-1947.0
2.837,0.2233396455207208,34.667968999999985,0,1,1454.0,1346.0,-1947.0
