elapsed_time,movement_counter,player_pos_x,player_pos_y,player_pos_z,player_distance_traveled,movement_time,speed,distance_to_ball,has_posession,is_touch
0.386,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.43,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.431,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.431,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.475,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.475,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.475,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.52,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.52,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.52,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.565,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.565,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.566,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.61,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.61,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.612,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.655,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.656,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.656,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.699,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.7,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.7,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.744,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.745,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.746,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.834,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.835,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.835,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.843,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.879,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.88,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.925,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.926,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.969,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
0.97,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.015,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.015,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.059,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.06,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.105,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.105,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.15,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.151,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.195,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.195,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.239,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.24,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.286,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.286,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.33,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.331,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.375,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.375,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.42,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.42,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.465,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.466,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.51,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.511,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.555,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.556,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.6,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.601,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.646,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.646,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.689,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.69,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.735,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.736,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.78,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.78,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.825,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.826,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.886,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.915,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.916,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.96,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
1.961,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.004,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.005,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.049,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.05,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.051,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.095,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.14,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.14,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.185,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.186,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.23,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.23,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.275,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.275,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.319,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.32,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.321,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.365,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.365,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.41,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.41,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.455,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.456,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.5,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.501,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.545,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.546,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.59,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.59,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.635,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.636,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.68,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.681,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.725,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.726,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.77,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.771,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.814,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.815,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.859,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.86,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.939,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.939,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.968,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.994,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
2.995,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.039,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.04,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.084,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.13,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.175,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.176,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.22,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.221,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.265,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.266,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.31,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.311,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.355,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.356,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.399,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.4,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.445,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.446,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.49,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.492,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.535,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.536,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.537,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.58,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.581,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.625,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.626,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.67,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.671,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.716,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.717,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.76,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.763,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.804,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.805,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.806,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.849,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.85,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.895,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.94,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
3.941,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.005,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.006,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.029,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.03,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.074,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.075,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.076,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.119,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.12,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.165,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.166,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.21,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.211,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.255,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.256,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.3,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.301,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.346,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.348,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.39,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.391,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.435,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.436,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.48,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.481,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.525,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.526,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.57,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.571,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.615,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.616,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.661,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.662,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.705,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.706,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.75,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.751,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.795,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.796,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.841,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.842,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.885,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.886,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.933,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.934,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.935,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.975,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
4.977,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.038,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.065,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.109,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.11,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.111,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.155,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.156,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.199,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.2,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.201,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.244,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.245,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.302,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.334,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.335,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.379,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.38,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.425,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.47,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.515,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.516,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.517,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.561,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.563,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.604,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.605,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.65,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.651,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.695,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.696,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.697,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.74,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.741,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.785,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.83,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.876,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.877,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.92,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.921,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
5.965,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.009,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.01,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.081,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.082,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.1,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.101,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.145,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.146,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.19,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.235,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.236,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.28,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.324,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.325,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.369,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.37,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.414,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.415,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.416,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.459,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.46,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.504,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.505,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.55,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.551,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.552,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.595,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.596,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.64,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.641,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.685,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.687,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.73,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.775,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.776,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.819,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.82,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.865,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.866,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.91,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.956,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
6.957,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
7.0,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
7.045,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
7.046,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
7.129,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
7.135,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
7.18,0,804.0,1707.0,-1630.0,0.0,0.0,0.0,3.471311,1,0
