elapsed_time,ax,ay,az,gx,gy,gz,mx,my,mz
0.0,-0.03125,0.9871826171875,-0.1234130859375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.0,-0.035888671875,0.9891357421875,-0.1251220703125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.0,-0.0360107421875,0.98828125,-0.12548828125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.029,-0.0367431640625,0.9884033203125,-0.1240234375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.03,-0.0377197265625,0.98828125,-0.1236572265625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.03,-0.0369873046875,0.98828125,-0.118408203125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.074,-0.037109375,0.9892578125,-0.1192626953125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.074,-0.027099609375,0.98876953125,-0.1036376953125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.075,-0.025390625,0.9893798828125,-0.0997314453125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.119,-0.0220947265625,0.9898681640625,-0.0982666015625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.119,-0.0111083984375,0.9906005859375,-0.09228515625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.12,-0.0103759765625,0.9901123046875,-0.09228515625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.164,-0.007080078125,0.988525390625,-0.0921630859375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.165,-0.0079345703125,0.98974609375,-0.0980224609375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.165,-0.0101318359375,0.987548828125,-0.1016845703125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.209,-0.012451171875,0.98876953125,-0.1029052734375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.21,-0.02294921875,0.988525390625,-0.1146240234375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.21,-0.0269775390625,0.9881591796875,-0.1182861328125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.254,-0.03125,0.9886474609375,-0.119384765625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.254,-0.040283203125,0.9871826171875,-0.1240234375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.255,-0.04052734375,0.98828125,-0.1231689453125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.299,-0.0401611328125,0.989013671875,-0.1217041015625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.3,-0.0330810546875,0.989501953125,-0.1126708984375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.3,-0.028564453125,0.989501953125,-0.109619140625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.344,-0.0257568359375,0.9903564453125,-0.1058349609375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.344,-0.0145263671875,0.9896240234375,-0.09765625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.345,-0.01220703125,0.9893798828125,-0.0953369140625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.39,-0.009765625,0.99072265625,-0.09326171875,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.39,-0.0084228515625,0.9891357421875,-0.09521484375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.39,-0.0098876953125,0.98779296875,-0.094970703125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.434,-0.0123291015625,0.989013671875,-0.100341796875,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.434,-0.0238037109375,0.9881591796875,-0.111083984375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.435,-0.02783203125,0.989501953125,-0.1129150390625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.479,-0.0301513671875,0.9886474609375,-0.1165771484375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.479,-0.0340576171875,0.9891357421875,-0.120361328125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.481,-0.0340576171875,0.9862060546875,-0.119384765625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.524,-0.0360107421875,0.9892578125,-0.121337890625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.524,-0.0311279296875,0.9891357421875,-0.115478515625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.525,-0.0301513671875,0.990478515625,-0.1142578125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.569,-0.0272216796875,0.989501953125,-0.111572265625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.569,-0.0206298828125,0.989501953125,-0.1036376953125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.57,-0.0196533203125,0.98876953125,-0.1011962890625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.614,-0.0181884765625,0.989501953125,-0.101318359375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.615,-0.014892578125,0.989013671875,-0.096923828125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.615,-0.01611328125,0.9903564453125,-0.099609375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.659,-0.015625,0.9903564453125,-0.09912109375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.659,-0.0174560546875,0.9888916015625,-0.1025390625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.66,-0.019775390625,0.988525390625,-0.104736328125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.704,-0.0211181640625,0.989501953125,-0.1070556640625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.705,-0.0272216796875,0.9893798828125,-0.11474609375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.705,-0.0281982421875,0.9888916015625,-0.1163330078125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.749,-0.0303955078125,0.9898681640625,-0.116943359375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.75,-0.031982421875,0.9888916015625,-0.11767578125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.75,-0.0311279296875,0.988037109375,-0.116943359375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.794,-0.03076171875,0.9884033203125,-0.1153564453125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.794,-0.0267333984375,0.9898681640625,-0.1082763671875,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.795,-0.025146484375,0.9892578125,-0.1060791015625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.839,-0.02392578125,0.9891357421875,-0.1046142578125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.84,-0.020263671875,0.9901123046875,-0.1016845703125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.84,-0.017822265625,0.98974609375,-0.1015625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.884,-0.01708984375,0.9908447265625,-0.098876953125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.885,-0.0152587890625,0.9906005859375,-0.099609375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.885,-0.016845703125,0.98974609375,-0.1016845703125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.929,-0.016845703125,0.98974609375,-0.10498046875,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.929,-0.0218505859375,0.98974609375,-0.109130859375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.93,-0.024169921875,0.98876953125,-0.1092529296875,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.974,-0.0272216796875,0.98876953125,-0.1129150390625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.974,-0.03125,0.9884033203125,-0.115478515625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
0.975,-0.0325927734375,0.9886474609375,-0.1175537109375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
1.034,-0.031982421875,0.98876953125,-0.1158447265625,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
1.035,-0.0299072265625,0.9893798828125,-0.114501953125,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
1.035,-0.0291748046875,0.9884033203125,-0.1126708984375,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
1.064,-0.0289306640625,0.9891357421875,-0.1121826171875,-0.79345703125,-0.54931640625,0.30517578125,12.4267578125,57.7880859375,31.55517578125
