elapsed_time,movement_counter,player_pos_x,player_pos_y,player_pos_z,player_distance_traveled,movement_time,speed,distance_to_ball,has_posession,is_touch
30.058,196,2284.0,450.0,-996.0,0.0,0.068,1.6308,414.085595,0,0
30.077,197,2231.0,522.0,-1065.0,0.089,0.114,3.4418,418.067279,0,0
30.113,197,2231.0,522.0,-1065.0,0.0,0.114,3.4418,422.755934,0,0
30.191,197,2231.0,522.0,-1065.0,0.0,0.114,3.4418,430.826415,0,0
30.195,198,2177.0,601.0,-1115.0,0.096,0.118,2.9288,434.969666,0,0
30.264,198,2147.0,659.0,-1161.0,0.065,0.069,2.9288,437.162956,0,0
30.282,198,2147.0,659.0,-1161.0,0.0,0.069,2.9288,437.162956,0,0
30.304,198,2147.0,659.0,-1161.0,0.0,0.069,2.9288,436.542381,0,0
30.381,199,2107.0,733.0,-1215.0,0.084,0.117,2.8839,439.639182,0,0
30.409,199,2107.0,733.0,-1215.0,0.0,0.117,2.8839,430.838462,0,0
30.417,199,2107.0,733.0,-1215.0,0.0,0.117,2.8839,430.838462,0,0
30.484,199,2107.0,733.0,-1215.0,0.0,0.117,2.8839,438.409409,0,0
30.493,200,2087.0,785.0,-1282.0,0.056,0.112,1.8,439.886906,0,0
30.57,200,2094.0,869.0,-1309.0,0.084,0.077,1.8,438.491254,0,0
30.599,200,2094.0,869.0,-1309.0,0.0,0.077,1.8,431.80227,0,0
30.678,201,2068.0,945.0,-1328.0,0.08,0.108,3.1914,433.897914,0,0
30.711,201,2068.0,945.0,-1328.0,0.0,0.108,3.1914,427.660917,0,0
30.776,201,2068.0,945.0,-1328.0,0.0,0.108,3.1914,427.660917,0,0
30.78,201,2068.0,945.0,-1328.0,0.0,0.108,3.1914,431.142958,0,0
30.795,202,2058.0,1032.0,-1377.0,0.088,0.117,2.7077,431.719261,0,0
30.822,202,2058.0,1032.0,-1377.0,0.0,0.117,2.7077,431.719261,0,0
30.823,202,2058.0,1032.0,-1377.0,0.0,0.117,2.7077,431.719261,0,0
30.855,202,2047.0,1132.0,-1388.0,0.101,0.06,2.7077,432.550355,0,0
30.889,202,2047.0,1132.0,-1388.0,0.0,0.06,2.7077,426.638078,0,0
30.912,202,2047.0,1132.0,-1388.0,0.0,0.06,2.7077,426.638078,0,0
30.958,202,2047.0,1132.0,-1388.0,0.0,0.06,2.7077,426.638078,0,0
30.959,202,2047.0,1132.0,-1388.0,0.0,0.06,2.7077,426.638078,0,0
30.982,203,2053.0,1238.0,-1372.0,0.106,0.127,3.985,426.02818,0,0
31.002,203,2053.0,1238.0,-1372.0,0.0,0.127,3.985,426.02818,0,0
31.012,203,2053.0,1238.0,-1372.0,0.0,0.127,3.985,422.132029,0,0
31.046,203,2053.0,1238.0,-1372.0,0.0,0.127,3.985,422.132029,0,0
31.047,203,2053.0,1238.0,-1372.0,0.0,0.127,3.985,422.132029,0,0
31.081,203,2053.0,1238.0,-1372.0,0.0,0.127,3.985,421.62296,0,0
31.091,203,2053.0,1238.0,-1372.0,0.0,0.127,3.985,421.62296,0,0
31.092,203,2053.0,1238.0,-1372.0,0.0,0.127,3.985,421.62296,0,0
31.095,204,2051.0,1368.0,-1414.0,0.13,0.113,4.1416,422.158738,0,0
31.137,204,2051.0,1368.0,-1414.0,0.0,0.113,4.1416,422.158738,0,0
31.155,204,2057.0,1461.0,-1415.0,0.093,0.06,4.1416,422.045412,0,0
31.189,204,2057.0,1461.0,-1415.0,0.0,0.06,4.1416,421.197068,0,0
31.269,205,2046.0,1547.0,-1430.0,0.087,0.114,3.7241,422.909565,0,0
31.315,205,2046.0,1547.0,-1430.0,0.0,0.114,3.7241,421.26621,0,0
31.388,205,2046.0,1547.0,-1430.0,0.0,0.114,3.7241,418.815138,0,0
31.393,206,2046.0,1618.0,-1461.0,0.071,0.124,2.0613,419.457996,0,0
31.451,206,2046.0,1618.0,-1461.0,0.0,0.124,2.0613,419.457996,0,0
31.462,206,2080.0,1674.0,-746.0,0.066,0.069,2.0613,416.670625,0,0
31.497,206,2080.0,1674.0,-746.0,0.0,0.069,2.0613,416.31864,0,0
31.577,207,2101.0,1747.0,-178.0,0.076,0.115,2.7783,415.132858,0,0
31.587,207,2101.0,1747.0,-178.0,0.0,0.115,2.7783,415.132858,0,0
31.588,207,2101.0,1747.0,-178.0,0.0,0.115,2.7783,415.132858,0,0
31.616,207,2101.0,1747.0,-178.0,0.0,0.115,2.7783,414.723161,0,0
31.632,207,2101.0,1747.0,-178.0,0.0,0.115,2.7783,414.723161,0,0
31.677,207,2101.0,1747.0,-178.0,0.0,0.115,2.7783,414.723161,0,0
31.678,207,2101.0,1747.0,-178.0,0.0,0.115,2.7783,414.723161,0,0
31.691,207,2101.0,1747.0,-178.0,0.0,0.115,2.7783,413.487666,0,0
31.694,208,2118.0,1809.0,265.0,0.064,0.117,1.9692,412.678204,0,0
31.722,208,2118.0,1809.0,265.0,0.0,0.117,1.9692,412.678204,0,0
31.723,208,2118.0,1809.0,265.0,0.0,0.117,1.9692,412.678204,0,0
31.764,208,2139.0,1904.0,622.0,0.097,0.07,1.9692,412.126971,0,0
31.766,208,2139.0,1904.0,622.0,0.0,0.07,1.9692,412.126971,0,0
31.767,208,2139.0,1904.0,622.0,0.0,0.07,1.9692,412.126971,0,0
31.797,208,2139.0,1904.0,622.0,0.0,0.07,1.9692,426.714378,0,0
31.812,208,2139.0,1904.0,622.0,0.0,0.07,1.9692,426.714378,0,0
31.857,208,2139.0,1904.0,622.0,0.0,0.07,1.9692,426.714378,0,0
31.858,208,2139.0,1904.0,622.0,0.0,0.07,1.9692,426.714378,0,0
31.881,209,2193.0,1925.0,845.0,0.058,0.117,2.984,421.739552,0,0
31.902,209,2193.0,1925.0,845.0,0.0,0.117,2.984,421.739552,0,0
31.916,209,2193.0,1925.0,845.0,0.0,0.117,2.984,423.761442,0,0
31.947,209,2193.0,1925.0,845.0,0.0,0.117,2.984,423.761442,0,0
31.948,209,2193.0,1925.0,845.0,0.0,0.117,2.984,423.761442,0,0
31.986,209,2193.0,1925.0,845.0,0.0,0.117,2.984,421.967416,0,0
31.995,210,2270.0,1939.0,1027.0,0.078,0.114,2.4632,414.623359,0,0
32.036,210,2270.0,1939.0,1027.0,0.0,0.114,2.4632,414.623359,0,0
32.037,210,2270.0,1939.0,1027.0,0.0,0.114,2.4632,414.623359,0,0
32.064,210,2464.0,1716.0,1141.0,0.296,0.069,2.4632,392.053058,0,0
32.082,210,2464.0,1716.0,1141.0,0.0,0.069,2.4632,392.053058,0,0
32.083,210,2464.0,1716.0,1141.0,0.0,0.069,2.4632,392.053058,0,0
