,timestamp,ax,ay,az,ball_pos_x,ball_pos_y,ball_pos_z,gx,gy,gz,mx,my,mz,player_pos_x,player_pos_y,player_pos_z,accel_abs,spin_abs
0,18:14:10.577000,0.6865234375,-0.5880126953125,0.306884765625,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,-0.025404997154186537,-48.375970458984376
1,18:14:10.578000,0.69287109375,-0.591796875,0.329833984375,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,-0.010936353451036385,-48.375970458984376
2,18:14:10.578000,0.701171875,-0.589599609375,0.36083984375,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,0.0046192616964654265,-48.375970458984376
3,18:14:10.601000,0.7083740234375,-0.5947265625,0.3736572265625,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,0.017553589631393085,-48.375970458984376
4,18:14:10.602000,0.7154541015625,-0.5908203125,0.35107421875,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,0.01206669139535399,-48.375970458984376
5,18:14:10.602000,0.7222900390625,-0.5875244140625,0.3558349609375,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,0.01674789042855962,-48.375970458984376
6,18:14:10.646000,0.7249755859375,-0.5911865234375,0.351318359375,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,0.01925757206712264,-48.375970458984376
7,18:14:10.647000,0.72021484375,-0.58056640625,0.344482421875,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,0.007134698105958792,-48.375970458984376
8,18:14:10.648000,0.7193603515625,-0.5760498046875,0.339111328125,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,0.001992457070486897,-48.375970458984376
9,18:14:10.691000,0.71875,-0.575439453125,0.314208984375,778.0,1730.0,-541.0,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375,804.0,1707.0,-1630.0,-0.007138543997775582,-48.375970458984376
