elapsed_time,movement_counter,player_pos_x,player_pos_y,player_pos_z,player_distance_traveled,movement_time,speed
18.354,122,1550.0,1770.0,964.0,0.0,0.075,3.6
18.361,122,1550.0,1770.0,964.0,0.0,0.075,3.6
18.361,122,1550.0,1770.0,964.0,0.0,0.075,3.6
18.362,122,1550.0,1770.0,964.0,0.0,0.075,3.6
18.405,122,1550.0,1770.0,964.0,0.0,0.075,3.6
18.429,122,1550.0,1770.0,964.0,0.0,0.075,3.6
18.432,123,1628.0,2152.0,1011.0,0.39,0.112,9.4332
18.542,123,1628.0,2152.0,1011.0,0.0,0.112,9.4332
18.546,124,1703.0,2506.0,985.0,0.362,0.114,11.4316
18.62,124,1535.0,2433.0,1099.0,0.183,0.074,11.4316
18.635,124,1535.0,2433.0,1099.0,0.0,0.074,11.4316
18.636,124,1535.0,2433.0,1099.0,0.0,0.074,11.4316
18.654,124,1535.0,2433.0,1099.0,0.0,0.074,11.4316
18.721,124,1535.0,2433.0,1099.0,0.0,0.074,11.4316
18.722,124,1535.0,2433.0,1099.0,0.0,0.074,11.4316
18.729,124,1535.0,2433.0,1099.0,0.0,0.074,11.4316
18.733,125,1418.0,2365.0,1157.0,0.135,0.113,6.1219
18.808,125,1300.0,2313.0,1218.0,0.129,0.075,6.1219
18.842,125,1300.0,2313.0,1218.0,0.0,0.075,6.1219
18.9,125,1300.0,2313.0,1218.0,0.0,0.075,6.1219
18.901,125,1300.0,2313.0,1218.0,0.0,0.075,6.1219
18.902,125,1300.0,2313.0,1218.0,0.0,0.075,6.1219
18.92,126,1213.0,2258.0,1247.0,0.103,0.112,4.4663
18.945,126,1213.0,2258.0,1247.0,0.0,0.112,4.4663
18.946,126,1213.0,2258.0,1247.0,0.0,0.112,4.4663
18.954,126,1213.0,2258.0,1247.0,0.0,0.112,4.4663
19.029,126,1213.0,2258.0,1247.0,0.0,0.112,4.4663
19.033,127,1147.0,2194.0,1264.0,0.092,0.113,2.931
19.108,127,1105.0,2142.0,1309.0,0.067,0.075,2.931
19.142,127,1105.0,2142.0,1309.0,0.0,0.075,2.931
19.22,128,1041.0,2147.0,1374.0,0.064,0.112,2.5219
19.255,128,1041.0,2147.0,1374.0,0.0,0.112,2.5219
19.26,128,1041.0,2147.0,1374.0,0.0,0.112,2.5219
19.261,128,1041.0,2147.0,1374.0,0.0,0.112,2.5219
19.262,128,1041.0,2147.0,1374.0,0.0,0.112,2.5219
19.329,128,1041.0,2147.0,1374.0,0.0,0.112,2.5219
19.37,129,985.0,2116.0,1391.0,0.064,0.15,1.536
19.408,129,933.0,2079.0,1427.0,0.064,0.038,1.536
19.442,129,933.0,2079.0,1427.0,0.0,0.038,1.536
19.52,130,823.0,2071.0,1466.0,0.11,0.112,4.176
19.532,130,823.0,2071.0,1466.0,0.0,0.112,4.176
19.533,130,823.0,2071.0,1466.0,0.0,0.112,4.176
19.534,130,823.0,2071.0,1466.0,0.0,0.112,4.176
19.591,130,823.0,2071.0,1466.0,0.0,0.112,4.176
19.62,130,823.0,2071.0,1466.0,0.0,0.112,4.176
19.621,130,823.0,2071.0,1466.0,0.0,0.112,4.176
19.622,130,823.0,2071.0,1466.0,0.0,0.112,4.176
19.629,130,823.0,2071.0,1466.0,0.0,0.112,4.176
19.632,131,776.0,2083.0,1443.0,0.049,0.112,1.575
19.707,131,685.0,2161.0,1398.0,0.12,0.075,1.575
19.741,131,685.0,2161.0,1398.0,0.0,0.075,1.575
19.801,131,685.0,2161.0,1398.0,0.0,0.075,1.575
19.821,132,613.0,2189.0,1389.0,0.077,0.114,3.7524
19.845,132,613.0,2189.0,1389.0,0.0,0.114,3.7524
19.846,132,613.0,2189.0,1389.0,0.0,0.114,3.7524
19.854,132,613.0,2189.0,1389.0,0.0,0.114,3.7524
19.929,132,613.0,2189.0,1389.0,0.0,0.114,3.7524
19.933,133,573.0,2197.0,1372.0,0.041,0.112,1.3179
20.007,133,546.0,2213.0,1362.0,0.031,0.074,1.3179
20.041,133,546.0,2213.0,1362.0,0.0,0.074,1.3179
20.07,133,546.0,2213.0,1362.0,0.0,0.074,1.3179
20.071,133,546.0,2213.0,1362.0,0.0,0.074,1.3179
20.115,133,546.0,2213.0,1362.0,0.0,0.074,1.3179
20.116,133,546.0,2213.0,1362.0,0.0,0.074,1.3179
20.117,133,546.0,2213.0,1362.0,0.0,0.074,1.3179
20.12,134,539.0,2240.0,1350.0,0.028,0.113,1.1358
20.154,134,539.0,2240.0,1350.0,0.0,0.113,1.1358
20.229,134,539.0,2240.0,1350.0,0.0,0.113,1.1358
20.232,135,503.0,2242.0,1312.0,0.036,0.112,1.1571
20.295,135,503.0,2242.0,1312.0,0.0,0.112,1.1571
20.296,135,503.0,2242.0,1312.0,0.0,0.112,1.1571
20.297,135,503.0,2242.0,1312.0,0.0,0.112,1.1571
20.308,135,491.0,2234.0,1309.0,0.014,0.076,1.1571
20.342,135,491.0,2234.0,1309.0,0.0,0.076,1.1571
20.386,135,491.0,2234.0,1309.0,0.0,0.076,1.1571
20.387,135,491.0,2234.0,1309.0,0.0,0.076,1.1571
20.42,136,492.0,2239.0,1309.0,0.005,0.112,0.3638
20.454,136,492.0,2239.0,1309.0,0.0,0.112,0.3638
20.529,136,492.0,2239.0,1309.0,0.0,0.112,0.3638
20.532,137,497.0,2266.0,1323.0,0.027,0.112,0.8679
20.565,137,497.0,2266.0,1323.0,0.0,0.112,0.8679
20.566,137,497.0,2266.0,1323.0,0.0,0.112,0.8679
20.567,137,497.0,2266.0,1323.0,0.0,0.112,0.8679
20.608,137,502.0,2249.0,1318.0,0.018,0.076,0.8679
20.656,137,502.0,2249.0,1318.0,0.0,0.076,0.8679
20.679,137,502.0,2249.0,1318.0,0.0,0.076,0.8679
20.701,137,502.0,2249.0,1318.0,0.0,0.076,0.8679
20.745,137,502.0,2249.0,1318.0,0.0,0.076,0.8679
20.746,137,502.0,2249.0,1318.0,0.0,0.076,0.8679
20.754,137,502.0,2249.0,1318.0,0.0,0.076,0.8679
20.758,138,518.0,2218.0,1322.0,0.035,0.15,0.8442
20.829,138,518.0,2218.0,1322.0,0.0,0.15,0.8442
20.908,139,547.0,2206.0,1333.0,0.031,0.15,0.744
20.925,139,547.0,2206.0,1333.0,0.0,0.15,0.744
20.927,139,547.0,2206.0,1333.0,0.0,0.15,0.744
20.928,139,547.0,2206.0,1333.0,0.0,0.15,0.744
20.945,139,633.0,2175.0,1349.0,0.091,0.037,0.744
20.979,139,633.0,2175.0,1349.0,0.0,0.037,0.744
21.058,140,732.0,2148.0,1343.0,0.103,0.113,4.656
21.092,140,732.0,2148.0,1343.0,0.0,0.113,4.656
21.132,140,861.0,2088.0,1320.0,0.142,0.074,4.656
21.15,140,861.0,2088.0,1320.0,0.0,0.074,4.656
21.166,140,861.0,2088.0,1320.0,0.0,0.074,4.656
21.208,141,979.0,2052.0,1326.0,0.123,0.076,6.36
21.241,141,979.0,2052.0,1326.0,0.0,0.076,6.36
21.285,141,979.0,2052.0,1326.0,0.0,0.076,6.36
21.32,142,1120.0,1987.0,1325.0,0.155,0.112,4.9821
21.355,142,1120.0,1987.0,1325.0,0.0,0.112,4.9821
21.42,142,1120.0,1987.0,1325.0,0.0,0.112,4.9821
21.421,142,1120.0,1987.0,1325.0,0.0,0.112,4.9821
21.429,142,1120.0,1987.0,1325.0,0.0,0.112,4.9821
21.432,143,1237.0,1928.0,1287.0,0.131,0.112,4.2107
21.508,143,1374.0,1740.0,1369.0,0.233,0.076,4.2107
21.51,143,1374.0,1740.0,1369.0,0.0,0.076,4.2107
21.511,143,1374.0,1740.0,1369.0,0.0,0.076,4.2107
21.512,143,1374.0,1740.0,1369.0,0.0,0.076,4.2107
21.579,143,1374.0,1740.0,1369.0,0.0,0.076,4.2107
21.6,143,1374.0,1740.0,1369.0,0.0,0.076,4.2107
21.601,143,1374.0,1740.0,1369.0,0.0,0.076,4.2107
21.602,143,1374.0,1740.0,1369.0,0.0,0.076,4.2107
21.62,144,1505.0,1702.0,1349.0,0.136,0.112,7.066
21.691,144,1505.0,1702.0,1349.0,0.0,0.112,7.066
21.729,144,1505.0,1702.0,1349.0,0.0,0.112,7.066
21.732,145,1697.0,1607.0,1305.0,0.214,0.112,6.8786
21.809,145,1912.0,1523.0,1224.0,0.231,0.077,6.8786
21.842,145,1912.0,1523.0,1224.0,0.0,0.077,6.8786
21.954,145,1912.0,1523.0,1224.0,0.0,0.077,6.8786
21.958,146,2109.0,1462.0,647.0,0.206,0.149,6.9611
22.005,146,2109.0,1462.0,647.0,0.0,0.149,6.9611
22.033,146,2311.0,1353.0,180.0,0.23,0.075,6.9611
22.066,146,2311.0,1353.0,180.0,0.0,0.075,6.9611
22.096,146,2311.0,1353.0,180.0,0.0,0.075,6.9611
22.108,147,2484.0,1305.0,-177.0,0.18,0.075,9.84
22.14,147,2484.0,1305.0,-177.0,0.0,0.075,9.84
22.179,147,2484.0,1305.0,-177.0,0.0,0.075,9.84
22.22,148,2638.0,1284.0,-456.0,0.155,0.112,4.9821
22.231,148,2638.0,1284.0,-456.0,0.0,0.112,4.9821
22.233,148,2638.0,1284.0,-456.0,0.0,0.112,4.9821
22.254,148,2638.0,1284.0,-456.0,0.0,0.112,4.9821
22.321,148,2638.0,1284.0,-456.0,0.0,0.112,4.9821
22.329,148,2638.0,1284.0,-456.0,0.0,0.112,4.9821
22.332,149,2813.0,1206.0,-658.0,0.192,0.112,6.1714
22.408,149,2989.0,1153.0,-175.0,0.184,0.076,6.1714
22.441,149,2989.0,1153.0,-175.0,0.0,0.076,6.1714
22.52,150,3175.0,1082.0,164.0,0.199,0.112,7.334
22.545,150,3175.0,1082.0,164.0,0.0,0.112,7.334
22.546,150,3175.0,1082.0,164.0,0.0,0.112,7.334
22.554,150,3175.0,1082.0,164.0,0.0,0.112,7.334
22.633,151,3353.0,986.0,392.0,0.202,0.113,6.4354
22.704,151,3353.0,986.0,392.0,0.0,0.113,6.4354
22.741,151,3353.0,986.0,392.0,0.0,0.113,6.4354
22.745,152,3533.0,878.0,-17.0,0.21,0.112,6.75
22.821,152,3683.0,800.0,-342.0,0.169,0.076,6.75
22.854,152,3683.0,800.0,-342.0,0.0,0.076,6.75
22.861,152,3683.0,800.0,-342.0,0.0,0.076,6.75
22.933,153,3837.0,756.0,-580.0,0.16,0.112,6.3
23.004,153,3837.0,756.0,-580.0,0.0,0.112,6.3
23.007,153,3986.0,733.0,-147.0,0.151,0.074,6.3
23.041,153,3986.0,733.0,-147.0,0.0,0.074,6.3
23.12,154,4131.0,655.0,171.0,0.165,0.113,6.0834
23.13,154,4131.0,655.0,171.0,0.0,0.113,6.0834
23.153,154,4131.0,655.0,171.0,0.0,0.113,6.0834
23.229,154,4131.0,655.0,171.0,0.0,0.113,6.0834
23.233,155,4284.0,609.0,420.0,0.16,0.113,5.0973
23.308,155,4440.0,588.0,598.0,0.157,0.075,5.0973
23.341,155,4440.0,588.0,598.0,0.0,0.075,5.0973
23.355,155,4440.0,588.0,598.0,0.0,0.075,5.0973
23.356,155,4440.0,588.0,598.0,0.0,0.075,5.0973
23.357,155,4440.0,588.0,598.0,0.0,0.075,5.0973
23.4,155,4440.0,588.0,598.0,0.0,0.075,5.0973
23.401,155,4440.0,588.0,598.0,0.0,0.075,5.0973
23.42,156,4595.0,527.0,728.0,0.167,0.112,6.2374
23.445,156,4595.0,527.0,728.0,0.0,0.112,6.2374
23.446,156,4595.0,527.0,728.0,0.0,0.112,6.2374
23.454,156,4595.0,527.0,728.0,0.0,0.112,6.2374
23.529,156,4595.0,527.0,728.0,0.0,0.112,6.2374
23.533,157,4694.0,372.0,844.0,0.184,0.113,5.8619
23.608,157,4819.0,296.0,953.0,0.146,0.075,5.8619
23.625,157,4819.0,296.0,953.0,0.0,0.075,5.8619
23.626,157,4819.0,296.0,953.0,0.0,0.075,5.8619
23.627,157,4819.0,296.0,953.0,0.0,0.075,5.8619
23.641,157,4819.0,296.0,953.0,0.0,0.075,5.8619
23.715,157,4819.0,296.0,953.0,0.0,0.075,5.8619
23.72,158,4839.0,137.0,878.0,0.16,0.112,5.8909
23.754,158,4839.0,137.0,878.0,0.0,0.112,5.8909
23.829,158,4839.0,137.0,878.0,0.0,0.112,5.8909
23.832,159,4946.0,97.0,981.0,0.114,0.112,3.6643
23.895,159,4946.0,97.0,981.0,0.0,0.112,3.6643
23.897,159,4946.0,97.0,981.0,0.0,0.112,3.6643
23.899,159,4946.0,97.0,981.0,0.0,0.112,3.6643
23.908,159,5073.0,-40.0,1037.0,0.187,0.076,3.6643
23.94,159,5073.0,-40.0,1037.0,0.0,0.076,3.6643
23.941,159,5073.0,-40.0,1037.0,0.0,0.076,3.6643
23.985,159,5073.0,-40.0,1037.0,0.0,0.076,3.6643
24.02,160,5221.0,59.0,476.0,0.178,0.112,6.9894
24.055,160,5221.0,59.0,476.0,0.0,0.112,6.9894
24.133,161,5383.0,126.0,691.0,0.175,0.113,5.5752
24.167,161,5383.0,126.0,691.0,0.0,0.113,5.5752
24.207,161,5662.0,190.0,872.0,0.286,0.074,5.5752
24.241,161,5662.0,190.0,872.0,0.0,0.074,5.5752
24.32,162,5790.0,271.0,986.0,0.151,0.113,8.4128
24.354,162,5790.0,271.0,986.0,0.0,0.113,8.4128
24.429,162,5790.0,271.0,986.0,0.0,0.113,8.4128
24.433,163,5799.0,231.0,1033.0,0.041,0.113,1.3062
24.48,163,5799.0,231.0,1033.0,0.0,0.113,1.3062
24.481,163,5799.0,231.0,1033.0,0.0,0.113,1.3062
24.483,163,5799.0,231.0,1033.0,0.0,0.113,1.3062
24.508,163,5797.0,187.0,1079.0,0.044,0.075,1.3062
24.525,163,5797.0,187.0,1079.0,0.0,0.075,1.3062
24.542,163,5797.0,187.0,1079.0,0.0,0.075,1.3062
24.57,163,5797.0,187.0,1079.0,0.0,0.075,1.3062
24.62,164,5879.0,252.0,1146.0,0.105,0.112,2.8684
24.654,164,5879.0,252.0,1146.0,0.0,0.112,2.8684
24.729,164,5879.0,252.0,1146.0,0.0,0.112,2.8684
24.732,165,6070.0,308.0,1232.0,0.199,0.112,6.3964
24.795,165,6070.0,308.0,1232.0,0.0,0.112,6.3964
24.807,165,6161.0,378.0,1289.0,0.115,0.075,6.3964
24.841,165,6161.0,378.0,1289.0,0.0,0.075,6.3964
24.92,166,6156.0,441.0,1332.0,0.063,0.113,3.4085
24.954,166,6156.0,441.0,1332.0,0.0,0.113,3.4085
25.022,166,6156.0,441.0,1332.0,0.0,0.113,3.4085
25.029,166,6156.0,441.0,1332.0,0.0,0.113,3.4085
25.033,167,6297.0,501.0,1363.0,0.153,0.113,4.8743
25.065,167,6297.0,501.0,1363.0,0.0,0.113,4.8743
25.066,167,6297.0,501.0,1363.0,0.0,0.113,4.8743
25.108,167,6237.0,597.0,1354.0,0.113,0.075,4.8743
25.114,167,6237.0,597.0,1354.0,0.0,0.075,4.8743
25.142,167,6237.0,597.0,1354.0,0.0,0.075,4.8743
25.22,168,6186.0,688.0,1337.0,0.104,0.112,4.1775
25.254,168,6186.0,688.0,1337.0,0.0,0.112,4.1775
25.29,168,6186.0,688.0,1337.0,0.0,0.112,4.1775
25.291,168,6186.0,688.0,1337.0,0.0,0.112,4.1775
25.292,168,6186.0,688.0,1337.0,0.0,0.112,4.1775
25.329,168,6186.0,688.0,1337.0,0.0,0.112,4.1775
25.332,169,6124.0,827.0,1324.0,0.152,0.112,4.8857
25.38,169,6124.0,827.0,1324.0,0.0,0.112,4.8857
25.381,169,6124.0,827.0,1324.0,0.0,0.112,4.8857
25.445,170,6101.0,954.0,1303.0,0.129,0.113,4.1097
25.479,170,6101.0,954.0,1303.0,0.0,0.113,4.1097
25.521,170,6087.0,1091.0,1278.0,0.138,0.076,4.1097
25.553,170,6087.0,1091.0,1278.0,0.0,0.076,4.1097
25.56,170,6087.0,1091.0,1278.0,0.0,0.076,4.1097
25.562,170,6087.0,1091.0,1278.0,0.0,0.076,4.1097
25.605,170,6087.0,1091.0,1278.0,0.0,0.076,4.1097
25.606,170,6087.0,1091.0,1278.0,0.0,0.076,4.1097
25.629,170,6087.0,1091.0,1278.0,0.0,0.076,4.1097
25.632,171,6076.0,1212.0,1269.0,0.121,0.111,4.9861
25.651,171,6076.0,1212.0,1269.0,0.0,0.111,4.9861
25.741,171,6076.0,1212.0,1269.0,0.0,0.111,4.9861
25.745,172,6106.0,1307.0,1264.0,0.1,0.113,3.1858
25.821,172,6108.0,1408.0,1309.0,0.101,0.076,3.1858
25.892,172,6108.0,1408.0,1309.0,0.0,0.076,3.1858
25.92,172,6108.0,1408.0,1309.0,0.0,0.076,3.1858
25.929,172,6108.0,1408.0,1309.0,0.0,0.076,3.1858
25.933,173,6143.0,1548.0,1330.0,0.144,0.112,4.6915
25.965,173,6143.0,1548.0,1330.0,0.0,0.112,4.6915
25.966,173,6143.0,1548.0,1330.0,0.0,0.112,4.6915
26.008,173,6131.0,1719.0,1313.0,0.171,0.075,4.6915
26.117,173,6131.0,1719.0,1313.0,0.0,0.075,4.6915
26.12,174,6097.0,1840.0,680.0,0.126,0.112,5.7176
26.146,174,6097.0,1840.0,680.0,0.0,0.112,5.7176
26.154,174,6097.0,1840.0,680.0,0.0,0.112,5.7176
26.229,174,6097.0,1840.0,680.0,0.0,0.112,5.7176
26.232,175,6077.0,2010.0,210.0,0.171,0.112,5.4964
26.307,175,6022.0,2176.0,-150.0,0.175,0.075,5.4964
26.342,175,6022.0,2176.0,-150.0,0.0,0.075,5.4964
26.421,176,5988.0,2244.0,150.0,0.076,0.114,4.781
26.454,176,5988.0,2244.0,150.0,0.0,0.114,4.781
26.529,176,5988.0,2244.0,150.0,0.0,0.114,4.781
26.533,177,5934.0,2355.0,-212.0,0.123,0.112,3.9536
26.608,177,5894.0,2495.0,-430.0,0.146,0.075,3.9536
26.642,177,5894.0,2495.0,-430.0,0.0,0.075,3.9536
26.685,177,5894.0,2495.0,-430.0,0.0,0.075,3.9536
26.687,177,5894.0,2495.0,-430.0,0.0,0.075,3.9536
26.72,178,5852.0,2533.0,-32.0,0.057,0.112,3.908
26.733,178,5852.0,2533.0,-32.0,0.0,0.112,3.908
26.754,178,5852.0,2533.0,-32.0,0.0,0.112,3.908
26.775,178,5852.0,2533.0,-32.0,0.0,0.112,3.908
26.776,178,5852.0,2533.0,-32.0,0.0,0.112,3.908
26.833,179,5791.0,2629.0,-313.0,0.114,0.113,3.6319
26.867,179,5791.0,2629.0,-313.0,0.0,0.113,3.6319
26.907,179,5746.0,2861.0,-547.0,0.236,0.074,3.6319
26.942,179,5746.0,2861.0,-547.0,0.0,0.074,3.6319
26.956,179,5746.0,2861.0,-547.0,0.0,0.074,3.6319
26.957,179,5746.0,2861.0,-547.0,0.0,0.074,3.6319
27.02,180,5718.0,2841.0,-120.0,0.034,0.113,5.1979
27.046,180,5718.0,2841.0,-120.0,0.0,0.113,5.1979
27.054,180,5718.0,2841.0,-120.0,0.0,0.113,5.1979
27.13,180,5718.0,2841.0,-120.0,0.0,0.113,5.1979
27.132,181,5682.0,2869.0,211.0,0.046,0.112,1.4786
27.226,181,5682.0,2869.0,211.0,0.0,0.112,1.4786
27.227,181,5682.0,2869.0,211.0,0.0,0.112,1.4786
27.245,182,5515.0,3278.0,28.0,0.442,0.113,14.0814
27.271,182,5515.0,3278.0,28.0,0.0,0.113,14.0814
27.278,182,5515.0,3278.0,28.0,0.0,0.113,14.0814
27.321,182,5529.0,3129.0,334.0,0.15,0.076,14.0814
27.354,182,5529.0,3129.0,334.0,0.0,0.076,14.0814
27.433,183,5484.0,3233.0,-76.0,0.113,0.112,5.0362
27.467,183,5484.0,3233.0,-76.0,0.0,0.112,5.0362
27.541,183,5484.0,3233.0,-76.0,0.0,0.112,5.0362
27.544,184,5409.0,3056.0,248.0,0.192,0.111,6.227
27.621,184,5293.0,2992.0,-113.0,0.132,0.077,6.227
27.631,184,5293.0,2992.0,-113.0,0.0,0.077,6.227
27.653,184,5293.0,2992.0,-113.0,0.0,0.077,6.227
27.729,184,5293.0,2992.0,-113.0,0.0,0.077,6.227
27.733,185,5192.0,2869.0,-404.0,0.159,0.112,5.5429
27.808,185,5064.0,2782.0,-627.0,0.155,0.075,5.5429
27.81,185,5064.0,2782.0,-627.0,0.0,0.075,5.5429
27.811,185,5064.0,2782.0,-627.0,0.0,0.075,5.5429
27.842,185,5064.0,2782.0,-627.0,0.0,0.075,5.5429
27.9,185,5064.0,2782.0,-627.0,0.0,0.075,5.5429
27.92,186,4847.0,2874.0,-693.0,0.236,0.112,7.5273
27.954,186,4847.0,2874.0,-693.0,0.0,0.112,7.5273
28.029,186,4847.0,2874.0,-693.0,0.0,0.112,7.5273
28.032,187,4756.0,2687.0,-203.0,0.208,0.112,6.6857
28.107,187,4493.0,2977.0,-236.0,0.391,0.075,6.6857
28.141,187,4493.0,2977.0,-236.0,0.0,0.075,6.6857
28.22,188,4416.0,2773.0,130.0,0.218,0.113,11.6617
28.254,188,4416.0,2773.0,130.0,0.0,0.113,11.6617
28.26,188,4416.0,2773.0,130.0,0.0,0.113,11.6617
28.261,188,4416.0,2773.0,130.0,0.0,0.113,11.6617
28.305,188,4416.0,2773.0,130.0,0.0,0.113,11.6617
28.306,188,4416.0,2773.0,130.0,0.0,0.113,11.6617
28.33,188,4416.0,2773.0,130.0,0.0,0.113,11.6617
28.333,189,4312.0,2536.0,394.0,0.259,0.113,8.2513
28.35,189,4312.0,2536.0,394.0,0.0,0.113,8.2513
28.351,189,4312.0,2536.0,394.0,0.0,0.113,8.2513
28.352,189,4312.0,2536.0,394.0,0.0,0.113,8.2513
28.408,189,4021.0,2741.0,204.0,0.356,0.075,8.2513
28.479,189,4021.0,2741.0,204.0,0.0,0.075,8.2513
28.52,190,3927.0,2535.0,-179.0,0.226,0.112,11.2043
28.554,190,3927.0,2535.0,-179.0,0.0,0.112,11.2043
28.629,190,3927.0,2535.0,-179.0,0.0,0.112,11.2043
28.633,191,3824.0,2327.0,139.0,0.232,0.113,7.3912
28.708,191,3715.0,2148.0,406.0,0.21,0.075,7.3912
28.779,191,3715.0,2148.0,406.0,0.0,0.075,7.3912
28.82,192,3589.0,2009.0,626.0,0.188,0.112,7.662
28.854,192,3589.0,2009.0,626.0,0.0,0.112,7.662
28.89,192,3589.0,2009.0,626.0,0.0,0.112,7.662
28.891,192,3589.0,2009.0,626.0,0.0,0.112,7.662
28.893,192,3589.0,2009.0,626.0,0.0,0.112,7.662
28.929,192,3589.0,2009.0,626.0,0.0,0.112,7.662
28.933,193,3461.0,1912.0,796.0,0.161,0.113,5.1292
28.981,193,3461.0,1912.0,796.0,0.0,0.113,5.1292
29.008,193,3318.0,1765.0,294.0,0.205,0.075,5.1292
29.042,193,3318.0,1765.0,294.0,0.0,0.075,5.1292
29.12,194,3172.0,1644.0,-74.0,0.19,0.112,7.6043
29.191,194,3172.0,1644.0,-74.0,0.0,0.112,7.6043
29.205,194,3172.0,1644.0,-74.0,0.0,0.112,7.6043
29.206,194,3172.0,1644.0,-74.0,0.0,0.112,7.6043
29.207,194,3172.0,1644.0,-74.0,0.0,0.112,7.6043
29.229,194,3172.0,1644.0,-74.0,0.0,0.112,7.6043
29.233,195,3042.0,1508.0,161.0,0.188,0.113,5.9894
29.25,195,3042.0,1508.0,161.0,0.0,0.113,5.9894
29.251,195,3042.0,1508.0,161.0,0.0,0.113,5.9894
29.252,195,3042.0,1508.0,161.0,0.0,0.113,5.9894
29.295,195,3042.0,1508.0,161.0,0.0,0.113,5.9894
29.296,195,3042.0,1508.0,161.0,0.0,0.113,5.9894
29.341,195,3042.0,1508.0,161.0,0.0,0.113,5.9894
29.345,196,2875.0,1424.0,-197.0,0.187,0.112,6.0107
29.458,197,2645.0,1338.0,-573.0,0.246,0.113,7.8372
29.475,197,2645.0,1338.0,-573.0,0.0,0.113,7.8372
29.476,197,2645.0,1338.0,-573.0,0.0,0.113,7.8372
29.477,197,2645.0,1338.0,-573.0,0.0,0.113,7.8372
29.492,197,2645.0,1338.0,-573.0,0.0,0.113,7.8372
29.521,197,2645.0,1338.0,-573.0,0.0,0.113,7.8372
29.529,197,2645.0,1338.0,-573.0,0.0,0.113,7.8372
29.532,197,2521.0,1267.0,-750.0,0.143,0.074,7.8372
29.607,198,2399.0,1182.0,-900.0,0.149,0.075,7.055
29.641,198,2399.0,1182.0,-900.0,0.0,0.075,7.055
29.72,199,2293.0,1107.0,-976.0,0.13,0.113,4.1416
29.754,199,2293.0,1107.0,-976.0,0.0,0.113,4.1416
29.829,199,2293.0,1107.0,-976.0,0.0,0.113,4.1416
29.833,200,2061.0,1045.0,-1157.0,0.24,0.113,7.646
29.908,200,1839.0,967.0,-1260.0,0.235,0.075,7.646
29.942,200,1839.0,967.0,-1260.0,0.0,0.075,7.646
30.021,201,1714.0,897.0,-1270.0,0.143,0.113,7.2383
30.054,201,1714.0,897.0,-1270.0,0.0,0.113,7.2383
30.06,201,1714.0,897.0,-1270.0,0.0,0.113,7.2383
30.129,201,1714.0,897.0,-1270.0,0.0,0.113,7.2383
30.133,202,1625.0,839.0,-1261.0,0.106,0.112,3.4071
30.195,202,1625.0,839.0,-1261.0,0.0,0.112,3.4071
30.196,202,1625.0,839.0,-1261.0,0.0,0.112,3.4071
30.197,202,1625.0,839.0,-1261.0,0.0,0.112,3.4071
30.208,202,1519.0,794.0,-1260.0,0.115,0.075,3.4071
30.317,202,1519.0,794.0,-1260.0,0.0,0.075,3.4071
30.331,202,1519.0,794.0,-1260.0,0.0,0.075,3.4071
30.354,202,1519.0,794.0,-1260.0,0.0,0.075,3.4071
30.359,203,1424.0,759.0,-1238.0,0.101,0.151,3.4407
30.467,203,1424.0,759.0,-1238.0,0.0,0.151,3.4407
30.471,204,1323.0,707.0,-1258.0,0.114,0.112,3.6643
30.508,204,1230.0,708.0,-1267.0,0.093,0.037,3.6643
30.51,204,1230.0,708.0,-1267.0,0.0,0.037,3.6643
30.6,204,1230.0,708.0,-1267.0,0.0,0.037,3.6643
30.617,204,1230.0,708.0,-1267.0,0.0,0.037,3.6643
30.62,205,1141.0,725.0,-1270.0,0.091,0.112,4.4456
30.645,205,1141.0,725.0,-1270.0,0.0,0.112,4.4456
30.646,205,1141.0,725.0,-1270.0,0.0,0.112,4.4456
30.647,205,1141.0,725.0,-1270.0,0.0,0.112,4.4456
30.691,205,1141.0,725.0,-1270.0,0.0,0.112,4.4456
30.729,205,1141.0,725.0,-1270.0,0.0,0.112,4.4456
30.732,206,1060.0,722.0,-1305.0,0.081,0.112,2.6036
30.842,206,1060.0,722.0,-1305.0,0.0,0.112,2.6036
30.846,207,903.0,741.0,-1412.0,0.158,0.114,4.9895
30.87,207,903.0,741.0,-1412.0,0.0,0.114,4.9895
30.871,207,903.0,741.0,-1412.0,0.0,0.114,4.9895
30.915,207,903.0,741.0,-1412.0,0.0,0.114,4.9895
30.92,207,791.0,728.0,-1422.0,0.113,0.074,4.9895
30.954,207,791.0,728.0,-1422.0,0.0,0.074,4.9895
31.029,207,791.0,728.0,-1422.0,0.0,0.074,4.9895
31.033,208,765.0,704.0,-1390.0,0.035,0.113,2.8492
31.095,208,765.0,704.0,-1390.0,0.0,0.113,2.8492
31.108,208,790.0,784.0,-1477.0,0.084,0.075,2.8492
31.14,208,790.0,784.0,-1477.0,0.0,0.075,2.8492
31.141,208,790.0,784.0,-1477.0,0.0,0.075,2.8492
31.179,208,790.0,784.0,-1477.0,0.0,0.075,2.8492
31.185,208,790.0,784.0,-1477.0,0.0,0.075,2.8492
31.187,208,790.0,784.0,-1477.0,0.0,0.075,2.8492
31.22,209,785.0,772.0,-1465.0,0.013,0.112,1.8674
31.254,209,785.0,772.0,-1465.0,0.0,0.112,1.8674
