elapsed_time,ax,ay,az,gx,gy,gz,mx,my,mz
3.057,-0.9476318359375,-1.1446533203125,0.7481689453125,179.13818359375,-316.7724609375,-309.50927734375,-5.859375,4.4921875,-4.638671875
3.058,-0.982177734375,-0.57861328125,0.0701904296875,179.13818359375,-316.7724609375,-309.50927734375,-5.859375,4.4921875,-4.638671875
3.072,-0.982177734375,-0.57861328125,0.0701904296875,179.13818359375,-316.7724609375,-309.50927734375,-5.859375,4.4921875,-4.638671875
3.102,-0.982177734375,-0.57861328125,0.0701904296875,170.2880859375,-317.44384765625,-307.4951171875,-5.859375,4.4921875,-4.638671875
3.103,-0.867431640625,0.0445556640625,-0.5386962890625,170.2880859375,-317.44384765625,-307.4951171875,3.9794921875,14.794921875,-16.73583984375
3.115,-0.867431640625,0.0445556640625,-0.5386962890625,170.2880859375,-317.44384765625,-307.4951171875,3.9794921875,14.794921875,-16.73583984375
3.147,-0.867431640625,0.0445556640625,-0.5386962890625,163.63525390625,-310.60791015625,-310.9130859375,3.9794921875,14.794921875,-16.73583984375
3.148,-0.3941650390625,0.93359375,-0.72216796875,163.63525390625,-310.60791015625,-310.9130859375,3.3935546875,21.42333984375,-23.35205078125
3.181,-0.3941650390625,0.93359375,-0.72216796875,163.63525390625,-310.60791015625,-310.9130859375,3.3935546875,21.42333984375,-23.35205078125
3.193,-0.3941650390625,0.93359375,-0.72216796875,163.63525390625,-310.60791015625,-310.9130859375,3.3935546875,21.42333984375,-23.35205078125
3.237,-0.3941650390625,0.93359375,-0.72216796875,115.234375,-187.255859375,-222.59521484375,-0.72021484375,18.2373046875,-21.6552734375
3.238,-0.1622314453125,-0.061279296875,-0.3194580078125,-192.87109375,-259.33837890625,-126.52587890625,-0.72021484375,18.2373046875,-21.6552734375
3.255,-0.1622314453125,-0.061279296875,-0.3194580078125,-192.87109375,-259.33837890625,-126.52587890625,-0.72021484375,18.2373046875,-21.6552734375
3.282,-0.1971435546875,0.1729736328125,-1.304443359375,-194.7021484375,-282.5927734375,-94.05517578125,-4.26025390625,14.61181640625,-17.28515625
3.303,-0.1971435546875,0.1729736328125,-1.304443359375,-194.7021484375,-282.5927734375,-94.05517578125,-4.26025390625,14.61181640625,-17.28515625
3.327,0.1466064453125,-0.129150390625,-1.324462890625,-194.7021484375,-282.5927734375,-94.05517578125,-4.26025390625,14.61181640625,-17.28515625
3.328,0.1466064453125,-0.129150390625,-1.324462890625,-194.27490234375,-283.447265625,-76.84326171875,-5.517578125,10.53466796875,-12.451171875
3.372,0.1839599609375,-0.1912841796875,-0.5364990234375,-197.6318359375,-286.68212890625,-63.4765625,-5.517578125,10.53466796875,-12.451171875
3.377,0.1839599609375,-0.1912841796875,-0.5364990234375,-197.6318359375,-286.68212890625,-63.4765625,-5.517578125,10.53466796875,-12.451171875
