network_time,device_id,ax,ay,az,gx,gy,gz,mx,my,mz,qw,qx,qy,qz,posX,posY,posZ,timestamp,elapsed_time
170691076816896.0,01:05:09CE,1.09084672,-0.098500608,-0.277610496,-0.02490368,-0.12517376,-0.22020096,23.330816,-12.320768,5.505024,0.576950007,0.306812253,0.803545646,-0.283250467,10.247,3.815,4.524,0.0,5.668018e-05
170691395584000.0,01:05:09CE,1.088159744,-0.07831552,-0.300089344,-0.02424832,-0.1081344,-0.21495808,23.330816,-12.320768,5.505024,0.576899593,0.307582777,0.803553748,-0.282493489,10.247,3.815,4.524,0.0,0.000318767104
170691659118237.0,01:05:09CE,-0.064684032,0.026673152,-1.107427328,0.01179648,0.00524288,0.01376256,23.330816,-12.320768,5.505024,-0.015206348,0.706218348,0.80809135,0.030566054,10.256,3.816,4.523,0.0,0.000263534237
170691714351104.0,01:05:09CE,1.082589184,-0.06488064,-0.325451776,-0.03145728,-0.08454144,-0.20381696,23.330816,-12.320768,5.505024,0.576904083,0.308300233,0.803543855,-0.281729343,11.221,5.698,6.212,0.0,5.5232867e-05
170692049895424.0,01:05:09CE,1.075249152,-0.057081856,-0.347734016,-0.04456448,-0.05767168,-0.18939904,23.330816,-12.320768,5.505024,0.576968408,0.308930537,0.803525715,-0.280957836,11.221,5.698,6.212,0.0,0.00033554432
170692298090992.0,01:05:09CE,-0.064684032,0.026935296,-1.1075584,0.01179648,0.00524288,0.01376256,23.330816,-12.320768,5.505024,-0.01520624,0.706215497,0.808093809,0.030566978,10.262,3.819,4.524,0.0,0.000248195568
170692368662528.0,01:05:09CE,1.067188224,-0.05210112,-0.369688576,-0.06422528,-0.03145728,-0.17498112,23.330816,-12.320768,5.505024,0.577098278,0.309452212,0.803508077,-0.280166338,2.34,2.871,6.163,0.0,7.0571536e-05
170692687429632.0,01:05:09CE,1.06037248,-0.049283072,-0.39256064,-0.09043968,-0.00589824,-0.15990784,23.330816,-12.320768,5.505024,0.577297315,0.309845671,0.803501812,-0.279338167,2.34,2.871,6.163,0.0,0.000318767104
170692937059880.0,01:05:09CE,-0.064946176,0.027000832,-1.107427328,0.01179648,0.00589824,0.0131072,23.330816,-12.320768,5.505024,-0.015205734,0.706216942,0.808092521,0.030567931,10.268,3.822,4.524,0.0,0.000249630248
170693006196736.0,01:05:09CE,1.053884416,-0.047054848,-0.408551424,-0.11862016,0.02097152,-0.14483456,23.330816,-12.320768,5.505024,0.577570194,0.310103091,0.803507403,-0.278471006,2.336,2.874,6.162,0.0,6.9136856e-05
170693324963840.0,01:05:09CE,1.052901376,-0.050331648,-0.4227072,-0.14876672,0.04718592,-0.12845056,23.330816,-12.320768,5.505024,0.57792444,0.310213235,0.803523372,-0.277565816,2.336,2.874,6.162,0.0,0.000318767104
170693576034462.0,01:05:09CE,-0.064946176,0.02719744,-1.108082688,0.01245184,0.00589824,0.0131072,23.330816,-12.320768,5.505024,-0.015204703,0.70621839,0.808091348,0.030565953,10.276,3.824,4.523,0.0,0.000251070622
170693643730944.0,01:05:09CE,1.056178176,-0.0622592,-0.43810816,-0.17760256,0.0688128,-0.10878976,23.330816,-12.320768,5.505024,0.578340984,0.310167138,0.80356148,-0.276637856,2.332,2.877,6.162,0.0,6.7696482e-05
170693962498048.0,01:05:09CE,1.05316352,-0.074186752,-0.442302464,-0.2064384,0.0917504,-0.09043968,23.330816,-12.320768,5.505024,0.578820354,0.309958961,0.803619995,-0.275697016,2.332,2.877,6.162,0.0,0.000318767104
170694215030049.0,01:05:09CE,-0.065470464,0.027328512,-1.108017152,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015206133,0.706219722,0.80809011,0.030567236,10.281,3.824,4.523,0.0,0.000252532001
170694281265152.0,01:05:09CE,1.04628224,-0.074514432,-0.432013312,-0.24051712,0.11862016,-0.07602176,23.330816,-12.320768,5.505024,0.579398181,0.309580837,0.80368116,-0.274728138,11.231,5.704,6.212,0.0,6.6235103e-05
170694600032256.0,01:05:09CE,1.045889024,-0.073924608,-0.423493632,-0.2752512,0.1409024,-0.06488064,23.330816,-12.320768,5.505024,0.580088118,0.309053959,0.803734343,-0.273707938,11.231,5.704,6.212,0.0,0.000318767104
170694854002866.0,01:05:09CE,-0.065470464,0.02686976,-1.108082688,0.01179648,0.00589824,0.01376256,23.330816,-12.320768,5.505024,-0.015205068,0.70621903,0.808090658,0.030569262,10.285,3.824,4.522,0.0,0.00025397061
170694918799360.0,01:05:09CE,1.052770304,-0.071041024,-0.413007872,-0.30539776,0.15990784,-0.05636096,23.330816,-12.320768,5.505024,0.580877248,0.30840276,0.80377787,-0.272638956,10.285,3.824,4.522,0.0,6.4796494e-05
170695237566464.0,01:05:09CE,1.060175872,-0.068026368,-0.402128896,-0.33292288,0.18219008,-0.04849664,23.330816,-12.320768,5.505024,0.58178041,0.307633266,0.803794697,-0.271530694,10.285,3.824,4.522,0.0,0.000318767104
170695492967236.0,01:05:09CE,-0.065339392,0.027000832,-1.108082688,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015206711,0.706218297,0.808091163,0.030572004,10.289,3.825,4.522,0.0,0.000255400772
170695556333568.0,01:05:09CE,1.066336256,-0.067698688,-0.390201344,-0.3571712,0.20774912,-0.04128768,23.330816,-12.320768,5.505024,0.582805143,0.306751655,0.803771726,-0.270396192,10.289,3.825,4.522,0.0,6.3366332e-05
170695875100672.0,01:05:09CE,1.07085824,-0.066912256,-0.38109184,-0.37552128,0.23003136,-0.03538944,23.330816,-12.320768,5.505024,0.583933368,0.305776548,0.803708714,-0.269251429,10.289,3.825,4.522,0.0,0.000318767104
170696131945193.0,01:05:09CE,-0.065404928,0.02654208,-1.107820544,0.01179648,0.00524288,0.0131072,23.330816,-12.320768,5.505024,-0.015209857,0.706219632,0.808089771,0.030576432,10.288,3.821,4.521,0.0,0.000256844521
