elapsed_time,ax,ay,az,gx,gy,gz,mx,my,mz
0.0,0.6865234375,-0.5880126953125,0.306884765625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.001,0.69287109375,-0.591796875,0.329833984375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.001,0.701171875,-0.589599609375,0.36083984375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.024,0.7083740234375,-0.5947265625,0.3736572265625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.025,0.7154541015625,-0.5908203125,0.35107421875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.025,0.7222900390625,-0.5875244140625,0.3558349609375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.069,0.7249755859375,-0.5911865234375,0.351318359375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.07,0.72021484375,-0.58056640625,0.344482421875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.071,0.7193603515625,-0.5760498046875,0.339111328125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.114,0.71875,-0.575439453125,0.314208984375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.115,0.7191162109375,-0.5811767578125,0.29345703125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.115,0.7242431640625,-0.583984375,0.3009033203125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.16,0.723388671875,-0.5909423828125,0.3118896484375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.16,0.7120361328125,-0.6041259765625,0.3765869140625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.16,0.7203369140625,-0.6026611328125,0.36083984375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.205,0.7252197265625,-0.5966796875,0.3507080078125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.205,0.72802734375,-0.6053466796875,0.296875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.205,0.740478515625,-0.5960693359375,0.27099609375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.25,0.7491455078125,-0.593017578125,0.2733154296875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.25,0.70947265625,-0.574951171875,0.267578125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.25,0.697021484375,-0.5780029296875,0.2940673828125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.295,0.6810302734375,-0.5770263671875,0.337158203125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.296,0.6605224609375,-0.588623046875,0.4130859375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.296,0.647216796875,-0.5987548828125,0.4287109375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.34,0.6505126953125,-0.6014404296875,0.423095703125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.34,0.64892578125,-0.569580078125,0.380859375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.341,0.6497802734375,-0.5703125,0.3760986328125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.385,0.6544189453125,-0.5709228515625,0.3841552734375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.386,0.69921875,-0.576904296875,0.3515625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.386,0.7000732421875,-0.5650634765625,0.323974609375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.43,0.7091064453125,-0.561767578125,0.294189453125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.431,0.708251953125,-0.5870361328125,0.3126220703125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.431,0.7193603515625,-0.6055908203125,0.3216552734375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.475,0.723388671875,-0.6153564453125,0.32958984375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.475,0.7081298828125,-0.6087646484375,0.343505859375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.475,0.70166015625,-0.6121826171875,0.34716796875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.52,0.6910400390625,-0.6072998046875,0.3492431640625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.52,0.698974609375,-0.60205078125,0.34619140625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.52,0.6995849609375,-0.598388671875,0.3443603515625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.565,0.6978759765625,-0.5989990234375,0.343017578125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.565,0.685791015625,-0.588134765625,0.3331298828125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.566,0.685791015625,-0.5865478515625,0.32275390625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.61,0.682861328125,-0.582275390625,0.3272705078125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.61,0.68896484375,-0.5972900390625,0.3582763671875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.612,0.6915283203125,-0.5970458984375,0.3607177734375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.655,0.6962890625,-0.597412109375,0.36181640625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.656,0.6904296875,-0.5982666015625,0.3590087890625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.656,0.6859130859375,-0.590087890625,0.356201171875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.699,0.6783447265625,-0.5821533203125,0.358154296875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.7,0.675048828125,-0.5885009765625,0.36376953125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.7,0.69189453125,-0.5927734375,0.3507080078125,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.744,0.702880859375,-0.6036376953125,0.3411865234375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.745,0.68310546875,-0.582763671875,0.283447265625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.746,0.6646728515625,-0.58984375,0.2962646484375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.834,0.6531982421875,-0.59912109375,0.3304443359375,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.835,0.6671142578125,-0.6005859375,0.369384765625,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.835,0.6939697265625,-0.58837890625,0.3446044921875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.843,0.721923828125,-0.6279296875,0.3270263671875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.879,0.79443359375,-0.544921875,0.3055419921875,-5.06591796875,-8.85009765625,-15.0146484375,-15.53955078125,20.1171875,0.23193359375
0.88,0.682373046875,-0.6048583984375,0.3829345703125,-0.732421875,0.67138671875,-1.15966796875,-15.53955078125,20.1171875,0.23193359375
0.925,0.68505859375,-0.601806640625,0.37158203125,-1.8310546875,3.60107421875,0.30517578125,-15.53955078125,20.1171875,0.23193359375
0.926,0.68505859375,-0.601806640625,0.37158203125,-5.859375,-3.23486328125,-2.3193359375,-15.53955078125,20.1171875,0.23193359375
0.969,0.679931640625,-0.591064453125,0.3502197265625,-5.859375,-3.23486328125,-2.3193359375,-15.53955078125,20.1171875,0.23193359375
0.97,0.6741943359375,-0.584716796875,0.338134765625,-0.54931640625,0.6103515625,0.244140625,-15.53955078125,20.1171875,0.23193359375
1.015,0.6593017578125,-0.599365234375,0.3612060546875,0.3662109375,2.01416015625,1.0986328125,-15.53955078125,20.1171875,0.23193359375
1.015,0.6593017578125,-0.599365234375,0.3612060546875,-1.03759765625,0.30517578125,0.91552734375,-15.53955078125,20.1171875,0.23193359375
1.059,0.6578369140625,-0.6009521484375,0.359619140625,-1.03759765625,0.30517578125,0.91552734375,-15.53955078125,20.1171875,0.23193359375
1.06,0.6810302734375,-0.600341796875,0.3779296875,-4.638671875,-1.46484375,-1.8310546875,-15.53955078125,20.1171875,0.23193359375
1.105,0.6759033203125,-0.606201171875,0.39501953125,-5.79833984375,-15.68603515625,-4.150390625,-15.53955078125,20.1171875,0.23193359375
1.105,0.68359375,-0.588134765625,0.298583984375,-5.79833984375,-15.68603515625,-4.150390625,-15.53955078125,20.1171875,0.23193359375
1.15,0.669677734375,-0.599609375,0.343505859375,0.06103515625,-16.90673828125,-0.48828125,-15.53955078125,20.1171875,0.23193359375
1.151,0.669677734375,-0.599609375,0.343505859375,3.72314453125,-5.2490234375,-0.48828125,-15.53955078125,20.1171875,0.23193359375
1.195,0.653564453125,-0.6005859375,0.364501953125,-2.44140625,-4.69970703125,-3.35693359375,-15.53955078125,20.1171875,0.23193359375
1.195,0.638916015625,-0.6275634765625,0.428955078125,-2.44140625,-4.69970703125,-3.35693359375,-15.53955078125,20.1171875,0.23193359375
1.239,0.638916015625,-0.6275634765625,0.428955078125,-6.40869140625,-2.9296875,-4.638671875,-15.53955078125,20.1171875,0.23193359375
1.24,0.6263427734375,-0.5784912109375,0.3529052734375,2.50244140625,5.79833984375,-1.5869140625,-15.53955078125,20.1171875,0.23193359375
1.286,0.6243896484375,-0.5831298828125,0.353759765625,-2.50244140625,-3.173828125,-4.94384765625,-15.53955078125,20.1171875,0.23193359375
1.286,0.6732177734375,-0.6016845703125,0.37890625,-2.50244140625,-3.173828125,-4.94384765625,-15.53955078125,20.1171875,0.23193359375
1.33,0.7049560546875,-0.5987548828125,0.360107421875,-5.79833984375,-10.6201171875,-6.7138671875,-15.53955078125,20.1171875,0.23193359375
1.331,0.7049560546875,-0.5987548828125,0.360107421875,2.01416015625,3.41796875,-1.28173828125,-15.53955078125,20.1171875,0.23193359375
1.375,0.635009765625,-0.6097412109375,0.3739013671875,4.21142578125,4.0283203125,0.732421875,-15.53955078125,20.1171875,0.23193359375
1.375,0.635009765625,-0.6097412109375,0.3739013671875,0.1220703125,0.3662109375,-0.06103515625,-15.53955078125,20.1171875,0.23193359375
1.42,0.6336669921875,-0.6153564453125,0.3790283203125,-1.28173828125,-3.23486328125,-2.86865234375,-15.53955078125,20.1171875,0.23193359375
1.42,0.6658935546875,-0.61767578125,0.366943359375,-1.28173828125,-3.23486328125,-2.86865234375,-15.53955078125,20.1171875,0.23193359375
1.465,0.672607421875,-0.6180419921875,0.36572265625,-0.1220703125,-0.244140625,-1.220703125,-15.53955078125,20.1171875,0.23193359375
1.466,0.6712646484375,-0.61865234375,0.351318359375,-0.1220703125,-0.244140625,-1.220703125,-15.53955078125,20.1171875,0.23193359375
1.51,0.6712646484375,-0.61865234375,0.351318359375,0.8544921875,0.48828125,-0.9765625,-15.53955078125,20.1171875,0.23193359375
1.511,0.665771484375,-0.6201171875,0.4052734375,-2.62451171875,0.0,-2.5634765625,-15.53955078125,20.1171875,0.23193359375
1.555,0.6695556640625,-0.615478515625,0.3924560546875,-2.62451171875,0.0,-2.5634765625,-15.53955078125,20.1171875,0.23193359375
1.556,0.6810302734375,-0.6156005859375,0.364013671875,-2.0751953125,-0.91552734375,-0.79345703125,-15.53955078125,20.1171875,0.23193359375
1.6,0.6810302734375,-0.6156005859375,0.364013671875,-1.220703125,-1.15966796875,0.79345703125,-15.53955078125,20.1171875,0.23193359375
1.601,0.658447265625,-0.6112060546875,0.3753662109375,-3.84521484375,-2.5634765625,-0.30517578125,-15.53955078125,20.1171875,0.23193359375
1.646,0.6575927734375,-0.608642578125,0.371826171875,-2.44140625,-0.1220703125,0.6103515625,-15.53955078125,20.1171875,0.23193359375
1.646,0.6590576171875,-0.6082763671875,0.3690185546875,-2.44140625,-0.1220703125,0.6103515625,-15.53955078125,20.1171875,0.23193359375
1.689,0.6590576171875,-0.6082763671875,0.3690185546875,-2.0751953125,0.1220703125,2.25830078125,-15.53955078125,20.1171875,0.23193359375
1.69,0.6251220703125,-0.628173828125,0.376953125,-0.54931640625,5.31005859375,4.0283203125,-15.53955078125,20.1171875,0.23193359375
1.735,0.6749267578125,-0.61962890625,0.353759765625,-1.52587890625,4.08935546875,1.77001953125,-15.53955078125,20.1171875,0.23193359375
1.736,0.6749267578125,-0.61962890625,0.353759765625,-0.42724609375,-4.82177734375,0.30517578125,-15.53955078125,20.1171875,0.23193359375
1.78,0.6654052734375,-0.630615234375,0.35546875,-0.9765625,-3.90625,2.62451171875,-15.53955078125,20.1171875,0.23193359375
1.78,0.66943359375,-0.6298828125,0.4063720703125,-0.9765625,-3.90625,2.62451171875,-15.53955078125,20.1171875,0.23193359375
1.825,0.65625,-0.6187744140625,0.3785400390625,-4.638671875,-4.82177734375,2.3193359375,-15.53955078125,20.1171875,0.23193359375
1.826,0.65625,-0.6187744140625,0.3785400390625,-5.2490234375,-0.30517578125,0.0,-15.53955078125,20.1171875,0.23193359375
1.886,0.665283203125,-0.59912109375,0.39453125,-5.2490234375,-0.30517578125,0.0,-15.53955078125,20.1171875,0.23193359375
1.915,0.6458740234375,-0.611083984375,0.3487548828125,0.91552734375,0.54931640625,2.44140625,-15.53955078125,20.1171875,0.23193359375
1.916,0.6458740234375,-0.611083984375,0.3487548828125,0.1220703125,0.9765625,0.67138671875,-15.53955078125,20.1171875,0.23193359375
1.96,0.6429443359375,-0.6104736328125,0.357421875,0.1220703125,0.9765625,0.67138671875,-15.53955078125,20.1171875,0.23193359375
1.961,0.6661376953125,-0.6064453125,0.34716796875,-2.9296875,-3.5400390625,-2.197265625,-15.53955078125,20.1171875,0.23193359375
2.004,0.6661376953125,-0.6064453125,0.34716796875,-2.3193359375,-3.41796875,-2.0751953125,-15.53955078125,20.1171875,0.23193359375
2.005,0.6607666015625,-0.607666015625,0.369873046875,-0.1220703125,-2.197265625,-1.5869140625,-15.53955078125,20.1171875,0.23193359375
2.049,0.653564453125,-0.600341796875,0.381103515625,-0.1220703125,-2.197265625,-1.5869140625,-15.53955078125,20.1171875,0.23193359375
2.05,0.653564453125,-0.600341796875,0.381103515625,-2.685546875,-6.4697265625,-2.25830078125,-15.53955078125,20.1171875,0.23193359375
2.051,0.6639404296875,-0.631103515625,0.3929443359375,-2.685546875,-6.4697265625,-2.25830078125,-15.53955078125,20.1171875,0.23193359375
2.095,0.6412353515625,-0.59716796875,0.3492431640625,-2.685546875,-6.4697265625,-2.25830078125,-15.53955078125,20.1171875,0.23193359375
2.14,0.6741943359375,-0.6507568359375,0.4036865234375,2.38037109375,-2.86865234375,1.953125,-15.53955078125,20.1171875,0.23193359375
2.14,0.6741943359375,-0.6507568359375,0.4036865234375,-0.54931640625,-3.72314453125,-0.79345703125,-15.53955078125,20.1171875,0.23193359375
2.185,0.6624755859375,-0.6195068359375,0.3936767578125,-0.91552734375,-2.685546875,-2.0751953125,-15.53955078125,20.1171875,0.23193359375
2.186,0.640625,-0.6229248046875,0.3582763671875,-0.91552734375,-2.685546875,-2.0751953125,-15.53955078125,20.1171875,0.23193359375
2.23,0.625,-0.6142578125,0.3720703125,-0.6103515625,-0.6103515625,-1.220703125,-15.53955078125,20.1171875,0.23193359375
2.23,0.625,-0.6142578125,0.3720703125,1.953125,5.67626953125,-0.732421875,-15.53955078125,20.1171875,0.23193359375
2.275,0.641357421875,-0.6199951171875,0.3704833984375,9.33837890625,0.48828125,1.5869140625,-15.53955078125,20.1171875,0.23193359375
2.275,0.623046875,-0.65380859375,0.37939453125,9.33837890625,0.48828125,1.5869140625,-15.53955078125,20.1171875,0.23193359375
2.319,0.623046875,-0.65380859375,0.37939453125,4.45556640625,-1.220703125,-0.3662109375,-15.53955078125,20.1171875,0.23193359375
2.32,0.631103515625,-0.61669921875,0.40771484375,4.45556640625,-1.220703125,-0.3662109375,-15.53955078125,20.1171875,0.23193359375
2.321,0.631103515625,-0.61669921875,0.40771484375,-10.92529296875,-9.82666015625,-5.9814453125,-15.53955078125,20.1171875,0.23193359375
2.365,0.648681640625,-0.6102294921875,0.39013671875,-0.42724609375,-7.080078125,-1.3427734375,-15.53955078125,20.1171875,0.23193359375
2.365,0.6673583984375,-0.6295166015625,0.370361328125,-0.42724609375,-7.080078125,-1.3427734375,-15.53955078125,20.1171875,0.23193359375
2.41,0.6307373046875,-0.6461181640625,0.3958740234375,1.708984375,-4.638671875,0.30517578125,-15.53955078125,20.1171875,0.23193359375
2.41,0.6307373046875,-0.6461181640625,0.3958740234375,0.18310546875,-1.64794921875,-0.48828125,-15.53955078125,20.1171875,0.23193359375
2.455,0.625244140625,-0.6141357421875,0.4002685546875,-0.732421875,0.18310546875,-0.79345703125,-15.53955078125,20.1171875,0.23193359375
2.456,0.625244140625,-0.6141357421875,0.4002685546875,-2.197265625,-2.99072265625,-0.67138671875,-15.53955078125,20.1171875,0.23193359375
2.5,0.648681640625,-0.624267578125,0.3814697265625,0.0,0.3662109375,1.3427734375,-15.53955078125,20.1171875,0.23193359375
2.501,0.64794921875,-0.62646484375,0.3551025390625,0.0,0.3662109375,1.3427734375,-15.53955078125,20.1171875,0.23193359375
2.545,0.6419677734375,-0.6251220703125,0.3836669921875,-0.67138671875,1.52587890625,1.15966796875,-15.53955078125,20.1171875,0.23193359375
