elapsed_time,adjusted_acceleration,adjusted_spin,direction_change,direction_change_signal,ball_pos_x,ball_pos_y,ball_pos_z
1.331,0.0379511190154506,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.375,0.0018693086364958006,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.375,0.0018693086364958006,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.42,0.006581296994389699,1.2207030000000003,0,0,778.0,1730.0,-541.0
1.42,0.0249891057975245,1.2207030000000003,0,0,778.0,1730.0,-541.0
1.465,0.0293408229898879,1.2207030000000003,0,0,778.0,1730.0,-541.0
1.466,0.0235417668869424,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.51,0.0235417668869424,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.511,0.0414188297804544,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.555,0.0359302847339669,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.556,0.032963738726995095,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.6,0.032963738726995095,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.601,0.0190709743811175,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.646,0.015522900130462399,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.646,0.0152151720623173,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.689,0.0152151720623173,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.69,0.008459315238202397,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.735,0.0275516672839178,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.736,0.0275516672839178,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.78,0.0286637545374262,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.78,0.0504084565780919,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.825,0.023586166044606997,1.2207030000000003,0,0,778.0,1730.0,-541.0
1.826,0.023586166044606997,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.886,0.0237723783372567,1.2207030000000003,0,0,778.0,1730.0,-541.0
1.915,0.000500206228407598,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.916,0.000500206228407598,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.96,0.0013369362596437999,1.2207030000000003,0,1,778.0,1730.0,-541.0
1.961,0.0108276738587856,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.004,0.0108276738587856,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.005,0.0163203174013307,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.049,0.011218983947408999,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.05,0.011218983947408999,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.051,0.0421566175457561,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.095,-0.011322430023476899,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.14,0.065691854530409,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.14,0.065691854530409,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.185,0.034163820820649796,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.186,0.0081083046196966,1.2207030000000003,0,0,778.0,1730.0,-541.0
2.23,-0.002558250581945802,1.2207030000000003,0,0,778.0,1730.0,-541.0
2.23,-0.002558250581945802,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.275,0.0113197120479436,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.275,0.024993327041300698,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.319,0.024993327041300698,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.32,0.0174343010618321,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.321,0.0174343010618321,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.365,0.0177087374207621,1.2207030000000003,0,0,778.0,1730.0,-541.0
2.365,0.0347613015149452,1.2207030000000003,0,0,778.0,1730.0,-541.0
2.41,0.0313129400619116,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.41,0.0313129400619116,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.455,0.008892340656791398,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.456,0.008892340656791398,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.5,0.023166231948071797,1.2207030000000003,0,0,778.0,1730.0,-541.0
2.501,0.014112488496171399,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.545,0.0201360297053672,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.546,0.0201360297053672,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.59,0.0230671663978078,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.59,0.0100552283866613,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.635,0.021754369649393,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.636,0.021754369649393,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.68,0.0392231867268447,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.681,0.0409942041977507,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.725,0.0214411178038807,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.726,0.0177489893380863,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.77,0.0292085576689734,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.771,0.0292085576689734,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.814,0.0292085576689734,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.815,-0.003954843169146502,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.859,-0.0337233212039718,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.86,0.0202906500946955,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.939,0.0331767557333945,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.939,0.0331767557333945,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.968,0.0483923900405584,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.994,0.0483923900405584,1.2207030000000003,0,1,778.0,1730.0,-541.0
2.995,0.0349794654594513,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.039,0.0396484263025253,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.04,0.0396484263025253,1.2207030000000003,0,0,778.0,1730.0,-541.0
3.084,0.014979144181955199,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.13,0.0187237447528705,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.175,0.0187237447528705,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.176,0.0246997741445241,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.22,0.0246997741445241,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.221,0.002079085918882898,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.265,0.002079085918882898,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.266,-0.015912675665248,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.31,-0.015912675665248,1.2207030000000003,0,0,778.0,1730.0,-541.0
3.311,-0.11344790385278129,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.355,-0.0707530841322268,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.356,-0.0707530841322268,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.399,-0.0707530841322268,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.4,-0.1372853063681109,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.445,-0.1372853063681109,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.446,-0.12264602363574521,1.2207030000000003,0,1,778.0,1730.0,-541.0
3.49,-0.12264602363574521,7.690429999999999,1,1,778.0,1730.0,-541.0
3.492,-0.1031780512345881,7.690429999999999,0,1,778.0,1730.0,-541.0
3.535,-0.1031780512345881,39.672852000000006,1,1,778.0,1730.0,-541.0
3.536,-0.1031780512345881,39.672852000000006,0,1,778.0,1730.0,-541.0
3.537,-0.1711937574445361,39.672852000000006,0,1,778.0,1730.0,-541.0
3.58,-0.1711937574445361,39.672852000000006,0,1,778.0,1730.0,-541.0
3.581,-0.04774913584917971,39.672852000000006,0,1,778.0,1730.0,-541.0
3.625,-0.04774913584917971,39.672852000000006,0,1,778.0,1730.0,-541.0
3.626,0.0819665418233659,39.672852000000006,0,1,778.0,1730.0,-541.0
3.67,0.0819665418233659,39.672852000000006,0,1,778.0,1730.0,-541.0
3.671,0.09074109469635219,39.672852000000006,0,1,778.0,1730.0,-541.0
3.716,0.17921070488630622,39.672852000000006,0,1,778.0,1730.0,-541.0
3.717,0.17921070488630622,2.3193349999999953,1,1,778.0,1730.0,-541.0
3.76,0.1825734057811589,2.3193349999999953,0,1,778.0,1730.0,-541.0
3.763,0.1825734057811589,2.3193349999999953,0,1,778.0,1730.0,-541.0
3.804,0.18056166957997852,2.3193349999999953,0,1,778.0,1730.0,-541.0
3.805,0.18056166957997852,2.3193349999999953,0,1,778.0,1730.0,-541.0
3.806,0.18056166957997852,2.3193349999999953,0,1,778.0,1730.0,-541.0
3.849,0.2473902065904971,2.3193349999999953,0,1,778.0,1730.0,-541.0
3.85,0.2473902065904971,2.3193349999999953,0,1,778.0,1730.0,-541.0
3.895,0.21837072820894682,2.3193349999999953,0,1,778.0,1730.0,-541.0
3.94,0.1368372927334566,2.3193349999999953,0,0,778.0,1730.0,-541.0
3.941,0.1368372927334566,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.005,0.0816331691022922,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.006,0.0816331691022922,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.029,0.094462838383728,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.03,0.094462838383728,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.074,0.066968631632154,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.075,0.066968631632154,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.076,0.066968631632154,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.119,0.057104253716077205,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.12,0.0410812420186899,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.165,0.0410812420186899,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.166,-0.030047921839419203,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.21,-0.03303957954388251,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.211,-0.03303957954388251,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.255,0.012791244338968598,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.256,0.012791244338968598,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.3,0.017293983561342298,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.301,0.017293983561342298,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.346,0.0204429535701589,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.348,0.0204429535701589,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.39,0.020644044830855697,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.391,0.020644044830855697,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.435,0.003694433684712499,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.436,0.003694433684712499,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.48,0.0264217325807328,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.481,0.022722294264375997,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.525,0.022722294264375997,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.526,0.0341451255991516,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.57,0.040714510666933,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.571,0.040714510666933,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.615,0.0383252867107825,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.616,0.0383252867107825,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.661,0.0241780308705154,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.662,0.0241780308705154,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.705,0.0295246063728231,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.706,0.0295246063728231,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.75,0.023092726270588698,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.751,0.023092726270588698,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.795,0.0232992459544462,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.796,0.0232992459544462,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.841,0.0279992009670554,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.842,0.0279992009670554,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.885,0.0179038207018189,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.886,0.0220054831707737,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.933,0.0220054831707737,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.934,0.0220054831707737,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.935,0.0227469102430816,2.3193349999999953,0,0,778.0,1730.0,-541.0
4.975,0.0227469102430816,2.3193349999999953,0,1,778.0,1730.0,-541.0
4.977,0.0370208638016881,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.038,0.0653024946178117,2.3193349999999953,0,0,778.0,1730.0,-541.0
5.065,0.0194854458431602,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.109,0.0194854458431602,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.11,0.0194854458431602,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.111,0.0326318406312862,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.155,0.0326318406312862,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.156,0.0140226504206018,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.199,0.0140226504206018,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.2,0.0140226504206018,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.201,0.013037523105229898,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.244,0.013037523105229898,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.245,0.0167055026046632,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.302,0.020415031773745398,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.334,0.020415031773745398,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.335,0.0386685743812493,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.379,0.0386685743812493,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.38,0.028732252175639298,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.425,0.012239047398262698,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.47,0.0042465162512845996,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.515,0.0042465162512845996,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.516,0.0042465162512845996,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.517,0.024091118938344497,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.561,0.024091118938344497,2.3193349999999953,0,0,778.0,1730.0,-541.0
5.563,0.0415230861213467,2.3193349999999953,0,0,778.0,1730.0,-541.0
5.604,0.0415230861213467,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.605,0.019357633074293397,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.65,0.019357633074293397,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.651,0.0398433637784167,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.695,0.0398433637784167,2.3193349999999953,0,0,778.0,1730.0,-541.0
5.696,0.0487453027162871,2.3193349999999953,0,0,778.0,1730.0,-541.0
5.697,0.0487453027162871,2.3193349999999953,0,0,778.0,1730.0,-541.0
5.74,0.0267198345391845,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.741,0.0267198345391845,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.785,0.027906575617378,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.83,0.0441564317108836,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.876,0.012770087361837499,2.3193349999999953,0,0,778.0,1730.0,-541.0
5.877,0.012770087361837499,2.3193349999999953,0,0,778.0,1730.0,-541.0
5.92,0.016673921709953597,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.921,0.016673921709953597,2.3193349999999953,0,1,778.0,1730.0,-541.0
5.965,0.0159257517478851,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.009,0.0126028408446358,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.01,0.0352110778825974,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.081,0.0343923245729837,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.082,0.0343923245729837,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.1,0.036793559606932896,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.101,0.036793559606932896,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.145,0.024245693055270398,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.146,0.024245693055270398,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.19,0.021513274698061198,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.235,0.028249454276132298,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.236,0.028249454276132298,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.28,0.0157067284067621,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.324,0.033853333355641196,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.325,0.033853333355641196,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.369,0.0188346108632632,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.37,0.0182856679397683,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.414,0.0182856679397683,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.415,0.0182856679397683,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.416,0.013848311552712099,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.459,0.013848311552712099,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.46,0.023687677082754398,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.504,0.023687677082754398,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.505,0.0360545679523441,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.55,0.0360545679523441,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.551,0.0360545679523441,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.552,0.0289555637725861,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.595,0.0289555637725861,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.596,0.0317364231837221,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.64,0.0317364231837221,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.641,0.028566303877493197,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.685,0.028566303877493197,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.687,0.036978568983687995,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.73,0.036978568983687995,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.775,0.0370600763764665,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.776,0.0370600763764665,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.819,0.0314867828104108,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.82,0.0314867828104108,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.865,0.0444570873555048,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.866,0.0444570873555048,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.91,0.0181174165665723,2.3193349999999953,0,1,778.0,1730.0,-541.0
6.956,0.0289935601824089,2.3193349999999953,0,0,778.0,1730.0,-541.0
6.957,0.0289935601824089,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.0,0.0469362155529857,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.045,0.0812441765776994,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.046,0.0812441765776994,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.129,0.0738983294766324,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.135,0.1423062544010535,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.18,0.1423062544010535,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.181,0.0609030038113806,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.224,0.0609030038113806,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.225,0.0290733433211139,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.269,0.0290733433211139,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.27,0.0290733433211139,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.271,-0.003842437482415601,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.315,-0.003842437482415601,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.316,-0.014251476785595098,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.359,-0.014251476785595098,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.36,0.0464899358494303,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.405,0.004447251252010297,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.45,0.004447251252010297,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.451,0.0700313733756891,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.495,0.1093248688920797,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.495,0.1093248688920797,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.54,0.047726325224876,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.584,0.0449599345394114,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.585,0.0449599345394114,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.586,0.0449599345394114,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.629,0.061873069465667396,2.3193349999999953,0,1,778.0,1730.0,-541.0
7.63,0.061873069465667396,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.675,-0.015133962977135904,2.3193349999999953,0,0,778.0,1730.0,-541.0
7.676,-0.015133962977135904,2.3193349999999953,0,0,778.0,1730.0,-541.0
