ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.138086,-0.202792,10.162318,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.232608,-0.763506,0.121836,33.0,-1.95,-31.575,-23.775,177.2745,0.6332,-1.1071,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,7,2022-01-10 17:26:54:429
-1.138086,-0.202792,10.162318,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.232608,-0.763506,0.121836,33.0,-1.95,-31.575,-23.775,177.2745,0.6332,-1.1071,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,13,2022-01-10 17:26:54:435
-1.138086,-0.202792,10.162318,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.232608,-0.763506,0.121836,33.0,-1.95,-31.575,-23.775,177.2745,0.6332,-1.1071,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,17,2022-01-10 17:26:54:439
-1.138086,-0.202792,10.162318,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.232608,-0.763506,0.121836,33.0,-1.95,-31.575,-23.775,177.2745,0.6332,-1.1071,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,22,2022-01-10 17:26:54:444
-1.138086,-0.202792,10.162318,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.232608,-0.763506,0.121836,33.0,-1.95,-31.575,-23.775,177.2745,0.6332,-1.1071,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,27,2022-01-10 17:26:54:449
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.232608,-0.763506,0.121836,33.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,32,2022-01-10 17:26:54:454
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.232608,-0.763506,0.121836,33.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,37,2022-01-10 17:26:54:459
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.232608,-0.763506,0.121836,33.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,42,2022-01-10 17:26:54:464
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,33.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,47,2022-01-10 17:26:54:469
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,33.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,52,2022-01-10 17:26:54:474
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,33.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,57,2022-01-10 17:26:54:479
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,90.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,62,2022-01-10 17:26:54:484
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,90.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,68,2022-01-10 17:26:54:490
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,90.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,72,2022-01-10 17:26:54:494
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,90.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,77,2022-01-10 17:26:54:499
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,90.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,82,2022-01-10 17:26:54:504
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,90.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,87,2022-01-10 17:26:54:509
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,90.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,93,2022-01-10 17:26:54:515
-0.20997,-0.714258,9.861719,-0.851554,-0.104855,9.769045,0.346763,0.443557,-0.40801,-1.442991,0.941533,-0.094406,90.0,-0.75,-31.65,-24.0,174.5444,0.6126,4.9818,1.97,27.16026,48.843853,2.352965,565.0007,NaN,0.0,38.03871,,8 / 25,97,2022-01-10 17:26:54:519
