ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.459123,1.732703,9.010174,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,10.65,-25.8,-31.275,204.7755,-8.3049,2.2387,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,12,2022-01-10 17:26:47:836
-0.459123,1.732703,9.010174,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,10.65,-25.8,-31.275,204.7755,-8.3049,2.2387,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,17,2022-01-10 17:26:47:841
-0.459123,1.732703,9.010174,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,10.65,-25.8,-31.275,204.7755,-8.3049,2.2387,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,22,2022-01-10 17:26:47:846
-0.459123,1.732703,9.010174,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,10.65,-25.8,-31.275,204.7755,-8.3049,2.2387,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,26,2022-01-10 17:26:47:850
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,31,2022-01-10 17:26:47:855
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,37,2022-01-10 17:26:47:861
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,41,2022-01-10 17:26:47:865
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,47,2022-01-10 17:26:47:871
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,52,2022-01-10 17:26:47:876
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,57,2022-01-10 17:26:47:881
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,62,2022-01-10 17:26:47:886
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,68,2022-01-10 17:26:47:892
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,72,2022-01-10 17:26:47:896
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,77,2022-01-10 17:26:47:901
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,83,2022-01-10 17:26:47:907
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,87,2022-01-10 17:26:47:911
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,92,2022-01-10 17:26:47:916
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,97,2022-01-10 17:26:47:921
-0.80997,1.361217,8.559725,-0.590378,1.464731,9.678658,0.073928,-0.048011,-0.665926,-0.142874,-0.003595,-0.17816,35.0,11.85,-25.875,-31.2,205.6877,-8.5899,3.4906,1.97,20.4763,48.843895,2.3533502,307.0968,NaN,,42.170967,,0 / 17,102,2022-01-10 17:26:47:926
